"year","transect","position","species","phylum","common_name_division","subtidal","intertidal","solitary_colonial","adult_body_size_bin","calcareous","motility_adult","herbivore","predator","omnivore","deposit_feeder","filter_suspension","scavenger","trophic_level","benthic","pelagic","epibiotic"
2001,22,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2002,22,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2003,22,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2004,22,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2006,22,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1982,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1983,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1984,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1985,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1986,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1987,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1988,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1989,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1990,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1991,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1992,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1993,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1994,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1995,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1996,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1998,24,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1982,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1983,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1984,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1986,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1987,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1989,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1991,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1992,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1993,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1994,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1995,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1996,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1997,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1998,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1999,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2002,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2003,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2004,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2006,26,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1982,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1983,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1984,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1985,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1986,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1988,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1990,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1991,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1992,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1993,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1994,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1995,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1997,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1998,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2000,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2002,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2006,28,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
2004,5,"sheltered","Annelida","Annelida","Annelid worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","yes","yes","secondary consumer","yes","yes","no"
1998,7,"sheltered","Annelida","Annelida","Annelid worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","yes","yes","secondary consumer","yes","yes","no"
1985,22,"exposed","Annelida","Annelida","Annelid worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","yes","yes","secondary consumer","yes","yes","no"
1989,26,"sheltered","Annelida","Annelida","Annelid worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","yes","yes","secondary consumer","yes","yes","no"
1990,26,"sheltered","Annelida","Annelida","Annelid worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","yes","yes","secondary consumer","yes","yes","no"
1997,26,"sheltered","Annelida","Annelida","Annelid worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","yes","yes","secondary consumer","yes","yes","no"
2000,26,"sheltered","Annelida","Annelida","Annelid worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","yes","yes","secondary consumer","yes","yes","no"
1987,2,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2006,5,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1994,7,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2000,7,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2001,7,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2002,7,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1983,15,"exposed","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2000,15,"exposed","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1983,20,"exposed","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2000,22,"exposed","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1998,24,"exposed","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2000,26,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2002,26,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2004,26,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1982,28,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1983,28,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1997,28,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2000,28,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
2006,28,"sheltered","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1983,2,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1984,2,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1985,2,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1986,2,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1987,2,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1989,2,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1991,2,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1992,2,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
