"year","transect","position","species","group","common_name_division_bgr","body_size_avg_bin","calcareous","dietary_pref_c","trophic_level","motility_juv","motility_adult","benthic","epibiotic","intertidal","subtidal"
2016,15,"exposed","Diadumene lineata","Invertebrate","Anemone","small","no","predator","secondary consumer","motile","sessile","yes","yes","yes","yes"
2016,15,"exposed","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
2016,20,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2016,20,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2016,26,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2016,26,"sheltered","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2016,26,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2016,26,"sheltered","Membranipora membranacea","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2016,26,"sheltered","Hiatella arctica","Invertebrate","Bivalve","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2017,5,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2017,5,"sheltered","Botrylloides violaceus","Invertebrate","Tunicate","medium","no","filter-suspension","primary consumer","motile","sessile","yes","yes","no","yes"
2017,5,"sheltered","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2017,5,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2017,7,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2017,7,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2017,15,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2017,15,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2017,20,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2017,20,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2017,26,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2017,26,"sheltered","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2017,26,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2018,5,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2018,5,"sheltered","Dynamena pumila","Invertebrate","Hydrozoan","very small","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2018,5,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2018,7,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2018,7,"sheltered","Dynamena pumila","Invertebrate","Hydrozoan","very small","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2018,7,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2018,7,"sheltered","Botrylloides violaceus","Invertebrate","Tunicate","medium","no","filter-suspension","primary consumer","motile","sessile","yes","yes","no","yes"
2018,15,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2018,15,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2018,20,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2018,20,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2018,22,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2018,22,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2018,26,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2018,26,"sheltered","Dynamena pumila","Invertebrate","Hydrozoan","very small","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2018,26,"sheltered","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
2018,26,"sheltered","Electra pilosa","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2018,26,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2018,26,"sheltered","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,5,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2019,5,"sheltered","Dynamena pumila","Invertebrate","Hydrozoan","very small","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2019,5,"sheltered","Modiolus modiolus","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,5,"sheltered","Diadumene lineata","Invertebrate","Anemone","small","no","predator","secondary consumer","motile","sessile","yes","yes","yes","yes"
2019,5,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,5,"sheltered","Electra pilosa","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,5,"sheltered","Tricellaria inopinata","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","no","yes"
2019,7,"sheltered","Diadumene lineata","Invertebrate","Anemone","small","no","predator","secondary consumer","motile","sessile","yes","yes","yes","yes"
2019,7,"sheltered","Dynamena pumila","Invertebrate","Hydrozoan","very small","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2019,7,"sheltered","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
2019,7,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2019,7,"sheltered","Didemnum vexillum","Invertebrate","Tunicate","small","no","filter-suspension","primary consumer","sessile","sessile","yes","yes","yes","yes"
2019,7,"sheltered","Electra pilosa","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,7,"sheltered","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,7,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,7,"sheltered","Botrylloides violaceus","Invertebrate","Tunicate","medium","no","filter-suspension","primary consumer","motile","sessile","yes","yes","no","yes"
2019,7,"sheltered","Hiatella arctica","Invertebrate","Bivalve","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2019,15,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2019,15,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,15,"exposed","Modiolus modiolus","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,15,"exposed","Electra pilosa","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,20,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2019,20,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,22,"exposed","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2019,22,"exposed","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,22,"exposed","Electra pilosa","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,22,"exposed","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
2019,26,"sheltered","Diadumene lineata","Invertebrate","Anemone","small","no","predator","secondary consumer","motile","sessile","yes","yes","yes","yes"
2019,26,"sheltered","Didemnum vexillum","Invertebrate","Tunicate","small","no","filter-suspension","primary consumer","sessile","sessile","yes","yes","yes","yes"
2019,26,"sheltered","Dynamena pumila","Invertebrate","Hydrozoan","very small","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2019,26,"sheltered","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,26,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2019,26,"sheltered","Cryptosula pallasiana","Invertebrate","Bryozoan","medium-large","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,26,"sheltered","Electra pilosa","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2019,26,"sheltered","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
2020,5,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
2020,5,"sheltered","Mytilus edulis","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2020,5,"sheltered","Dynamena pumila","Invertebrate","Hydrozoan","very small","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
2020,5,"sheltered","Botryllus schlosseri","Invertebrate","Tunicate","medium","no","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2020,5,"sheltered","Schizoporella unicornis","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
2020,5,"sheltered","Tricellaria inopinata","Invertebrate","Bryozoan","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","no","yes"
2020,7,"sheltered","Semibalanus balanoides","Invertebrate","Barnacle","small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
