year,species,position,Abund,n_transect,Avg_abund_per_transect,Total_abund,rel_abund_by_side
1993,Metridium senile,sheltered,6,6,1,34094.045,1.76E-04
1993,Modiolus modiolus,exposed,98.5,5,19.7,19496.1,0.005052293
1993,Modiolus modiolus,sheltered,191.5,6,31.91666667,34094.045,0.005616817
1993,Monostroma,exposed,0,5,0,19496.1,0
1993,Monostroma,sheltered,0,6,0,34094.045,0
1993,Mytilus edulis,exposed,2689.5,5,537.9,19496.1,0.137950667
1993,Mytilus edulis,sheltered,336.325,6,56.05416667,34094.045,0.009864626
1993,Nemalion helminthoides,exposed,0,5,0,19496.1,0
1993,Nemalion helminthoides,sheltered,0,6,0,34094.045,0
1993,Palmaria palmata,exposed,0,5,0,19496.1,0
1993,Palmaria palmata,sheltered,0,6,0,34094.045,0
1993,Palmellococcus,exposed,0,5,0,19496.1,0
1993,Palmellococcus,sheltered,0,6,0,34094.045,0
1993,Petalonia fascia,exposed,0,5,0,19496.1,0
1993,Petalonia fascia,sheltered,0,6,0,34094.045,0
1993,Phymatolithon lenormandii,exposed,0,5,0,19496.1,0
1993,Phymatolithon lenormandii,sheltered,0,6,0,34094.045,0
1993,Plumaria plumosa,exposed,0,5,0,19496.1,0
1993,Plumaria plumosa,sheltered,81.5,6,13.58333333,34094.045,0.002390447
1993,Polysiphonia (canopy),exposed,8.5,5,1.7,19496.1,4.36E-04
1993,Polysiphonia (canopy),sheltered,526.4,6,87.73333333,34094.045,0.015439646
1993,Porphyra,exposed,11.5,5,2.3,19496.1,5.90E-04
1993,Porphyra,sheltered,0,6,0,34094.045,0
1993,Prasiola stipitata,exposed,1,5,0.2,19496.1,5.13E-05
1993,Prasiola stipitata,sheltered,144.1,6,24.01666667,34094.045,0.004226545
1993,Ptilota serrata,exposed,0,5,0,19496.1,0
1993,Ptilota serrata,sheltered,0,6,0,34094.045,0
1993,Pylaiella littoralis,exposed,0,5,0,19496.1,0
1993,Pylaiella littoralis,sheltered,94,6,15.66666667,34094.045,0.00275708
1993,Ralfsia,exposed,0,5,0,19496.1,0
1993,Ralfsia,sheltered,2,6,0.333333333,34094.045,5.87E-05
1993,Rhizoclonium tortuosum,exposed,3,5,0.6,19496.1,1.54E-04
1993,Rhizoclonium tortuosum,sheltered,275.5,6,45.91666667,34094.045,0.00808059
1993,Saccharina latissima (canopy),exposed,0,5,0,19496.1,0
1993,Saccharina latissima (canopy),sheltered,0,6,0,34094.045,0
1993,Saccharina latissima (primary),exposed,0,5,0,19496.1,0
1993,Saccharina latissima (primary),sheltered,0,6,0,34094.045,0
1993,Saccorhiza dermatodea,sheltered,0,6,0,34094.045,0
1993,Schizoporella unicornis,exposed,0,5,0,19496.1,0
1993,Schizoporella unicornis,sheltered,0,6,0,34094.045,0
1993,Scytosiphon lomentaria,exposed,0,5,0,19496.1,0
1993,Scytosiphon lomentaria,sheltered,0,6,0,34094.045,0
1993,Semibalanus balanoides,exposed,4558,5,911.6,19496.1,0.233790348
1993,Semibalanus balanoides,sheltered,2157.21,6,359.535,34094.045,0.06327234
1993,Semibalanus balanoides (dead),exposed,0,5,0,19496.1,0
1993,Semibalanus balanoides (dead),sheltered,0,6,0,34094.045,0
1993,Shell hash,exposed,28,5,5.6,19496.1,0.001436185
1993,Shell hash,sheltered,303.175,6,50.52916667,34094.045,0.008892315
1993,Sphacelaria,exposed,19.5,5,3.9,19496.1,0.0010002
1993,Sphacelaria,sheltered,0,6,0,34094.045,0
1993,Spongomorpha aeruginosa,exposed,0,5,0,19496.1,0
1993,Spongomorpha aeruginosa,sheltered,0,6,0,34094.045,0
1993,Ulva intestinalis,exposed,6.5,5,1.3,19496.1,3.33E-04
1993,Ulva intestinalis,sheltered,0.5,6,0.083333333,34094.045,1.47E-05
1993,Ulva lactuca,exposed,27,5,5.4,19496.1,0.001384892
1993,Ulva lactuca,sheltered,49.5,6,8.25,34094.045,0.001451866
1993,Verrucaria,exposed,498.3,5,99.66,19496.1,0.025558958
1993,Verrucaria,sheltered,362.91,6,60.485,34094.045,0.010644381
1994,Acrosiphonia,exposed,0,6,0,33916.5,0
1994,Acrosiphonia,sheltered,0,6,0,37390.5925,0
1994,Ahnfeltia plicata,exposed,0,6,0,33916.5,0
1994,Ahnfeltia plicata,sheltered,18.75,6,3.125,37390.5925,5.01E-04
1994,Alaria esculenta (canopy),exposed,943.5,6,157.25,33916.5,0.027818319
1994,Alaria esculenta (canopy),sheltered,0,6,0,37390.5925,0
1994,Alaria esculenta (primary),exposed,59,6,9.833333333,33916.5,0.001739566
1994,Alaria esculenta (primary),sheltered,0,6,0,37390.5925,0
1994,Anomia simplex,exposed,0,6,0,33916.5,0
1994,Anomia simplex,sheltered,0,6,0,37390.5925,0
1994,Antithamnion,exposed,0,6,0,33916.5,0
1994,Antithamnion,sheltered,0,6,0,37390.5925,0
1994,Aplidium,exposed,0,6,0,33916.5,0
1994,Aplidium,sheltered,0,6,0,37390.5925,0
1994,Arthopyrenia,exposed,3001.5,6,500.25,33916.5,0.088496749
1994,Arthopyrenia,sheltered,323.625,6,53.9375,37390.5925,0.008655252
1994,Ascophyllum nodosum (canopy),exposed,623.5,6,103.9166667,33916.5,0.018383383
1994,Ascophyllum nodosum (canopy),sheltered,5091,6,848.5,37390.5925,0.136157243
1994,Ascophyllum nodosum (primary),exposed,129,6,21.5,33916.5,0.003803458
1994,Ascophyllum nodosum (primary),sheltered,671.98,6,111.9966667,37390.5925,0.0179719
1994,Audouinella,exposed,65,6,10.83333333,33916.5,0.001916471
1994,Audouinella,sheltered,134.375,6,22.39583333,37390.5925,0.003593818
1994,Bare rock,exposed,635,6,105.8333333,33916.5,0.018722451
1994,Bare rock,sheltered,5898.9,6,983.15,37390.5925,0.157764283
1994,Black zone,exposed,2835,6,472.5,33916.5,0.083587634
1994,Black zone,sheltered,2664.24,6,444.04,37390.5925,0.071254287
1994,Bonnemaisonia hamifera (Trailiella phase),exposed,0,6,0,33916.5,0
1994,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,6,0,37390.5925,0
1994,Botrylloides violaceus,exposed,0,6,0,33916.5,0
1994,Botrylloides violaceus,sheltered,0,6,0,37390.5925,0
1994,Botryllus schlosseri,exposed,0,6,0,33916.5,0
1994,Botryllus schlosseri,sheltered,0,6,0,37390.5925,0
1994,Brown ground,exposed,0,6,0,33916.5,0
1994,Brown ground,sheltered,0,6,0,37390.5925,0
1994,Ceramium virgatum (canopy),exposed,793,6,132.1666667,33916.5,0.02338095
1994,Ceramium virgatum (canopy),sheltered,209,6,34.83333333,37390.5925,0.005589641
1994,Ceramium virgatum (primary),exposed,76.5,6,12.75,33916.5,0.002255539
1994,Ceramium virgatum (primary),sheltered,0,6,0,37390.5925,0
1994,Chaetomorpha,exposed,0,6,0,33916.5,0
1994,Chaetomorpha,sheltered,10.3125,6,1.71875,37390.5925,2.76E-04
1994,Chondrus crispus (canopy),exposed,2044.5,6,340.75,33916.5,0.060280394
1994,Chondrus crispus (canopy),sheltered,3825.5,6,637.5833333,37390.5925,0.102311832
1994,Chondrus crispus (primary),exposed,724.5,6,120.75,33916.5,0.021361284
1994,Chondrus crispus (primary),sheltered,250.9375,6,41.82291667,37390.5925,0.006711247
1994,Chorda filum,exposed,0,6,0,33916.5,0
1994,Chorda filum,sheltered,0,6,0,37390.5925,0
1994,Chordaria flagelliformis,exposed,4.5,6,0.75,33916.5,1.33E-04
1994,Chordaria flagelliformis,sheltered,0,6,0,37390.5925,0
1994,Cladophora,exposed,3.5,6,0.583333333,33916.5,1.03E-04
1994,Cladophora,sheltered,0,6,0,37390.5925,0
1994,Clathromorphum circumscriptum,exposed,13,6,2.166666667,33916.5,3.83E-04
1994,Clathromorphum circumscriptum,sheltered,100.5,6,16.75,37390.5925,0.002687842
1994,Codium fragile (canopy),exposed,10,6,1.666666667,33916.5,2.95E-04
1994,Codium fragile (canopy),sheltered,161.5,6,26.91666667,37390.5925,0.004319268
1994,Codium fragile (primary),exposed,0,6,0,33916.5,0
1994,Codium fragile (primary),sheltered,0,6,0,37390.5925,0
1994,Corallina officinalis,exposed,98.5,6,16.41666667,33916.5,0.002904191
1994,Corallina officinalis,sheltered,394.75,6,65.79166667,37390.5925,0.010557468
1994,Coralline (crust),exposed,344.5,6,57.41666667,33916.5,0.010157298
1994,Coralline (crust),sheltered,1130.345,6,188.3908333,37390.5925,0.030230733
1994,Cryptosula pallasiana,exposed,0,6,0,33916.5,0
1994,Cryptosula pallasiana,sheltered,0,6,0,37390.5925,0
1994,Cyanobacteria,exposed,380,6,63.33333333,33916.5,0.011203986
1994,Cyanobacteria,sheltered,318.75,6,53.125,37390.5925,0.008524872
1994,Cystoclonium purpureum,exposed,0,6,0,33916.5,0
1994,Cystoclonium purpureum,sheltered,0,6,0,37390.5925,0
1994,Devaleraea ramentacea,exposed,10,6,1.666666667,33916.5,2.95E-04
1994,Devaleraea ramentacea,sheltered,0,6,0,37390.5925,0
1994,Diadumene lineata,exposed,0,6,0,33916.5,0
1994,Diadumene lineata,sheltered,0,6,0,37390.5925,0
1994,Diatom,exposed,0,6,0,33916.5,0
1994,Diatom,sheltered,0,6,0,37390.5925,0
1994,Diplosoma,exposed,0,6,0,33916.5,0
1994,Diplosoma,sheltered,0,6,0,37390.5925,0
1994,Dumontia concortum,exposed,0,6,0,33916.5,0
1994,Dumontia concortum,sheltered,0,6,0,37390.5925,0
1994,Dynamena pumila,exposed,0,6,0,33916.5,0
1994,Dynamena pumila,sheltered,0,6,0,37390.5925,0
1994,Ectocarpus,exposed,0,6,0,33916.5,0
1994,Ectocarpus,sheltered,0,6,0,37390.5925,0
1994,Elachista fucicola,exposed,80,6,13.33333333,33916.5,0.002358734
1994,Elachista fucicola,sheltered,294.9,6,49.15,37390.5925,0.007887011
1994,Electra pilosa,exposed,0,6,0,33916.5,0
1994,Electra pilosa,sheltered,0,6,0,37390.5925,0
1994,Erythrotrichia carnea,exposed,0,6,0,33916.5,0
1994,Erythrotrichia carnea,sheltered,0,6,0,37390.5925,0
1994,Euthora cristata,exposed,0,6,0,33916.5,0
1994,Euthora cristata,sheltered,0,6,0,37390.5925,0
1994,Fucus (canopy),exposed,293.5,6,48.91666667,33916.5,0.008653605
1994,Fucus (canopy),sheltered,8.25,6,1.375,37390.5925,2.21E-04
1994,Fucus (primary),exposed,295.5,6,49.25,33916.5,0.008712574
1994,Fucus (primary),sheltered,186.1,6,31.01666667,37390.5925,0.004977188
1994,Fucus distichus (canopy),exposed,2473,6,412.1666667,33916.5,0.072914363
1994,Fucus distichus (canopy),sheltered,429.375,6,71.5625,37390.5925,0.011483504
1994,Fucus spiralis (canopy),exposed,831.5,6,138.5833333,33916.5,0.024516091
1994,Fucus spiralis (canopy),sheltered,107.25,6,17.875,37390.5925,0.002868369
1994,Fucus vesiculosus (canopy),exposed,1697,6,282.8333333,33916.5,0.050034644
1994,Fucus vesiculosus (canopy),sheltered,2186.125,6,364.3541667,37390.5925,0.058467247
1994,Halichondria,exposed,20,6,3.333333333,33916.5,5.90E-04
1994,Halichondria,sheltered,186.25,6,31.04166667,37390.5925,0.004981199
1994,Hiatella arctica,exposed,0,6,0,33916.5,0
1994,Hiatella arctica,sheltered,0,6,0,37390.5925,0
1994,Hildenbrandia rubra,exposed,1271.5,6,211.9166667,33916.5,0.037489128
1994,Hildenbrandia rubra,sheltered,1470.6925,6,245.1154167,37390.5925,0.039333223
1994,Hippothoa hyalina,exposed,0,6,0,33916.5,0
1994,Hippothoa hyalina,sheltered,0,6,0,37390.5925,0
1994,Leathesia marina,exposed,1.5,6,0.25,33916.5,4.42E-05
1994,Leathesia marina,sheltered,10.75,6,1.791666667,37390.5925,2.88E-04
1994,Little round green things,exposed,0,6,0,33916.5,0
1994,Little round green things,sheltered,0,6,0,37390.5925,0
1994,Mastocarpus stellatus (canopy),exposed,949,6,158.1666667,33916.5,0.027980481
1994,Mastocarpus stellatus (canopy),sheltered,1801.53,6,300.255,37390.5925,0.048181371
1994,Mastocarpus stellatus (crust),exposed,25.5,6,4.25,33916.5,7.52E-04
1994,Mastocarpus stellatus (crust),sheltered,18,6,3,37390.5925,4.81E-04
1994,Mastocarpus stellatus (primary),exposed,1060,6,176.6666667,33916.5,0.031253225
1994,Mastocarpus stellatus (primary),sheltered,861.9775,6,143.6629167,37390.5925,0.023053326
1994,Membranipora membranacea,exposed,0,6,0,33916.5,0
1994,Membranipora membranacea,sheltered,0,6,0,37390.5925,0
1994,Metridium senile,exposed,0,6,0,33916.5,0
1994,Metridium senile,sheltered,0,6,0,37390.5925,0
1994,Modiolus modiolus,exposed,42,6,7,33916.5,0.001238335
1994,Modiolus modiolus,sheltered,453.425,6,75.57083333,37390.5925,0.012126713
1994,Monostroma,exposed,0,6,0,33916.5,0
1994,Monostroma,sheltered,0,6,0,37390.5925,0
1994,Mytilus edulis,exposed,5668.5,6,944.75,33916.5,0.167131042
1994,Mytilus edulis,sheltered,2251.63,6,375.2716667,37390.5925,0.060219158
1994,Nemalion helminthoides,exposed,0,6,0,33916.5,0
1994,Nemalion helminthoides,sheltered,0,6,0,37390.5925,0
1994,Palmaria palmata,exposed,0,6,0,33916.5,0
1994,Palmaria palmata,sheltered,0,6,0,37390.5925,0
1994,Palmellococcus,exposed,0,6,0,33916.5,0
1994,Palmellococcus,sheltered,0,6,0,37390.5925,0
1994,Petalonia fascia,exposed,0,6,0,33916.5,0
1994,Petalonia fascia,sheltered,0,6,0,37390.5925,0
1994,Phymatolithon lenormandii,exposed,0,6,0,33916.5,0
1994,Phymatolithon lenormandii,sheltered,0,6,0,37390.5925,0
1994,Plumaria plumosa,exposed,0,6,0,33916.5,0
1994,Plumaria plumosa,sheltered,0,6,0,37390.5925,0
1994,Polysiphonia (canopy),exposed,135,6,22.5,33916.5,0.003980364
1994,Polysiphonia (canopy),sheltered,476,6,79.33333333,37390.5925,0.012730475
1994,Porphyra,exposed,55.5,6,9.25,33916.5,0.001636372
1994,Porphyra,sheltered,1,6,0.166666667,37390.5925,2.67E-05
1994,Prasiola stipitata,exposed,0,6,0,33916.5,0
1994,Prasiola stipitata,sheltered,55.25,6,9.208333333,37390.5925,0.001477644
1994,Ptilota serrata,exposed,0,6,0,33916.5,0
1994,Ptilota serrata,sheltered,0,6,0,37390.5925,0
1994,Pylaiella littoralis,exposed,5,6,0.833333333,33916.5,1.47E-04
1994,Pylaiella littoralis,sheltered,0,6,0,37390.5925,0
1994,Ralfsia,exposed,0,6,0,33916.5,0
1994,Ralfsia,sheltered,432.0625,6,72.01041667,37390.5925,0.01155538
1994,Rhizoclonium tortuosum,exposed,0.5,6,0.083333333,33916.5,1.47E-05
1994,Rhizoclonium tortuosum,sheltered,772,6,128.6666667,37390.5925,0.020646905
1994,Saccharina latissima (canopy),exposed,43,6,7.166666667,33916.5,0.001267819
1994,Saccharina latissima (canopy),sheltered,0,6,0,37390.5925,0
1994,Saccharina latissima (primary),exposed,0,6,0,33916.5,0
1994,Saccharina latissima (primary),sheltered,0,6,0,37390.5925,0
1994,Schizoporella unicornis,exposed,0,6,0,33916.5,0
1994,Schizoporella unicornis,sheltered,0,6,0,37390.5925,0
1994,Scytosiphon lomentaria,exposed,0,6,0,33916.5,0
1994,Scytosiphon lomentaria,sheltered,0,6,0,37390.5925,0
1994,Semibalanus balanoides,exposed,3803,6,633.8333333,33916.5,0.112128315
1994,Semibalanus balanoides,sheltered,1598.045,6,266.3408333,37390.5925,0.042739226
1994,Semibalanus balanoides (dead),exposed,337.5,6,56.25,33916.5,0.009950909
1994,Semibalanus balanoides (dead),sheltered,0,6,0,37390.5925,0
1994,Shell hash,exposed,760,6,126.6666667,33916.5,0.022407973
1994,Shell hash,sheltered,1245.8125,6,207.6354167,37390.5925,0.033318876
1994,Sphacelaria,exposed,0,6,0,33916.5,0
1994,Sphacelaria,sheltered,0,6,0,37390.5925,0
1994,Spongomorpha aeruginosa,exposed,0,6,0,33916.5,0
1994,Spongomorpha aeruginosa,sheltered,0,6,0,37390.5925,0
1994,Ulva intestinalis,exposed,0,6,0,33916.5,0
1994,Ulva intestinalis,sheltered,2,6,0.333333333,37390.5925,5.35E-05
1994,Ulva lactuca,exposed,104.5,6,17.41666667,33916.5,0.003081096
1994,Ulva lactuca,sheltered,172.05,6,28.675,37390.5925,0.004601425
1994,Verrucaria,exposed,1170,6,195,33916.5,0.034496484
1994,Verrucaria,sheltered,1165.6525,6,194.2754167,37390.5925,0.031175021
1995,Acrosiphonia,exposed,0,8,0,31030.808,0
1995,Acrosiphonia,sheltered,0,7,0,39595.605,0
1995,Ahnfeltia plicata,exposed,0,8,0,31030.808,0
1995,Ahnfeltia plicata,sheltered,0,7,0,39595.605,0
1995,Alaria esculenta (canopy),exposed,0,8,0,31030.808,0
1995,Alaria esculenta (canopy),sheltered,0,7,0,39595.605,0
1995,Alaria esculenta (primary),exposed,0,8,0,31030.808,0
1995,Alaria esculenta (primary),sheltered,0,7,0,39595.605,0
1995,Anomia simplex,exposed,0,8,0,31030.808,0
1995,Anomia simplex,sheltered,0,7,0,39595.605,0
1995,Antithamnion,exposed,0,8,0,31030.808,0
1995,Antithamnion,sheltered,0,7,0,39595.605,0
1995,Aplidium,exposed,0,8,0,31030.808,0
1995,Aplidium,sheltered,0,7,0,39595.605,0
1995,Arthopyrenia,exposed,3566.817,8,445.852125,31030.808,0.11494438
1995,Arthopyrenia,sheltered,1404.65,7,200.6642857,39595.605,0.035474897
1995,Ascophyllum nodosum (canopy),exposed,642.37,8,80.29625,31030.808,0.02070104
1995,Ascophyllum nodosum (canopy),sheltered,6330.025,7,904.2892857,39595.605,0.159866859
1995,Ascophyllum nodosum (primary),exposed,69.57,8,8.69625,31030.808,0.002241965
1995,Ascophyllum nodosum (primary),sheltered,779.97,7,111.4242857,39595.605,0.019698398
1995,Audouinella,exposed,0,8,0,31030.808,0
1995,Audouinella,sheltered,0,7,0,39595.605,0
1995,Bangia atropurpurea,sheltered,0,7,0,39595.605,0
1995,Bare rock,exposed,1098.66,8,137.3325,31030.808,0.035405459
1995,Bare rock,sheltered,7209.19,7,1029.884286,39595.605,0.18207046
1995,Black zone,exposed,2915.43,8,364.42875,31030.808,0.093952758
1995,Black zone,sheltered,2567.55,7,366.7928571,39595.605,0.064844318
1995,Bonnemaisonia hamifera (Trailiella phase),exposed,0,8,0,31030.808,0
1995,Bonnemaisonia hamifera (Trailiella phase),sheltered,2,7,0.285714286,39595.605,5.05E-05
1995,Botrylloides violaceus,exposed,0,8,0,31030.808,0
1995,Botrylloides violaceus,sheltered,0,7,0,39595.605,0
1995,Botryllus schlosseri,exposed,0,8,0,31030.808,0
1995,Botryllus schlosseri,sheltered,0,7,0,39595.605,0
1995,Brown ground,exposed,0,8,0,31030.808,0
1995,Brown ground,sheltered,0,7,0,39595.605,0
1995,Ceramium virgatum (canopy),exposed,397.16,8,49.645,31030.808,0.012798893
1995,Ceramium virgatum (canopy),sheltered,205.5,7,29.35714286,39595.605,0.00518997
1995,Ceramium virgatum (primary),exposed,0,8,0,31030.808,0
1995,Ceramium virgatum (primary),sheltered,0,7,0,39595.605,0
1995,Chaetomorpha,exposed,0,8,0,31030.808,0
1995,Chaetomorpha,sheltered,37.85,7,5.407142857,39595.605,9.56E-04
1995,Chondrus crispus (canopy),exposed,2119.98,8,264.9975,31030.808,0.068318556
1995,Chondrus crispus (canopy),sheltered,3144.25,7,449.1785714,39595.605,0.079409066
1995,Chondrus crispus (primary),exposed,617.5,8,77.1875,31030.808,0.019899579
1995,Chondrus crispus (primary),sheltered,1160.4,7,165.7714286,39595.605,0.029306283
1995,Chorda filum,exposed,0,8,0,31030.808,0
1995,Chorda filum,sheltered,0,7,0,39595.605,0
1995,Chordaria flagelliformis,exposed,0,8,0,31030.808,0
1995,Chordaria flagelliformis,sheltered,0,7,0,39595.605,0
1995,Cladophora,exposed,12.576,8,1.572,31030.808,4.05E-04
1995,Cladophora,sheltered,1,7,0.142857143,39595.605,2.53E-05
1995,Clathromorphum circumscriptum,exposed,0,8,0,31030.808,0
1995,Clathromorphum circumscriptum,sheltered,0,7,0,39595.605,0
1995,Codium fragile (canopy),exposed,57.26,8,7.1575,31030.808,0.001845263
1995,Codium fragile (canopy),sheltered,269.35,7,38.47857143,39595.605,0.006802523
1995,Codium fragile (primary),exposed,0,8,0,31030.808,0
1995,Codium fragile (primary),sheltered,0,7,0,39595.605,0
1995,Corallina officinalis,exposed,148.88,8,18.61,31030.808,0.004797813
1995,Corallina officinalis,sheltered,485.3,7,69.32857143,39595.605,0.012256411
1995,Coralline (crust),exposed,156.57,8,19.57125,31030.808,0.005045631
1995,Coralline (crust),sheltered,2287.015,7,326.7164286,39595.605,0.057759314
1995,Cryptosula pallasiana,exposed,0,8,0,31030.808,0
1995,Cryptosula pallasiana,sheltered,44,7,6.285714286,39595.605,0.001111234
1995,Cyanobacteria,exposed,2880.405,8,360.050625,31030.808,0.092824041
1995,Cyanobacteria,sheltered,865.8,7,123.6857143,39595.605,0.021866063
1995,Cystoclonium purpureum,exposed,0,8,0,31030.808,0
1995,Cystoclonium purpureum,sheltered,0,7,0,39595.605,0
1995,Devaleraea ramentacea,exposed,0,8,0,31030.808,0
1995,Devaleraea ramentacea,sheltered,0,7,0,39595.605,0
1995,Diadumene lineata,exposed,0,8,0,31030.808,0
1995,Diadumene lineata,sheltered,0,7,0,39595.605,0
1995,Diatom,exposed,0,8,0,31030.808,0
1995,Diatom,sheltered,0,7,0,39595.605,0
1995,Diplosoma,exposed,0,8,0,31030.808,0
1995,Diplosoma,sheltered,0,7,0,39595.605,0
1995,Dumontia concortum,exposed,0,8,0,31030.808,0
1995,Dumontia concortum,sheltered,0,7,0,39595.605,0
1995,Dynamena pumila,exposed,0,8,0,31030.808,0
1995,Dynamena pumila,sheltered,0,7,0,39595.605,0
1995,Ectocarpus,exposed,0,8,0,31030.808,0
1995,Ectocarpus,sheltered,0,7,0,39595.605,0
1995,Elachista fucicola,exposed,10.37,8,1.29625,31030.808,3.34E-04
1995,Elachista fucicola,sheltered,55.35,7,7.907142857,39595.605,0.001397882
1995,Electra pilosa,exposed,0,8,0,31030.808,0
1995,Electra pilosa,sheltered,0,7,0,39595.605,0
1995,Erythrotrichia carnea,exposed,0,8,0,31030.808,0
1995,Erythrotrichia carnea,sheltered,0,7,0,39595.605,0
1995,Euthora cristata,exposed,0,8,0,31030.808,0
1995,Euthora cristata,sheltered,0,7,0,39595.605,0
1995,Fucus (canopy),exposed,0,8,0,31030.808,0
1995,Fucus (canopy),sheltered,64.05,7,9.15,39595.605,0.001617604
1995,Fucus (primary),exposed,634.1935,8,79.2741875,31030.808,0.020437544
1995,Fucus (primary),sheltered,235.35,7,33.62142857,39595.605,0.005943841
1995,Fucus distichus (canopy),exposed,1620.66,8,202.5825,31030.808,0.052227451
1995,Fucus distichus (canopy),sheltered,181.09,7,25.87,39595.605,0.004573487
1995,Fucus spiralis (canopy),exposed,651.845,8,81.480625,31030.808,0.021006382
1995,Fucus spiralis (canopy),sheltered,455.2,7,65.02857143,39595.605,0.011496225
1995,Fucus vesiculosus (canopy),exposed,764.38,8,95.5475,31030.808,0.024632939
1995,Fucus vesiculosus (canopy),sheltered,1393.365,7,199.0521429,39595.605,0.03518989
1995,Halichondria,exposed,2.4,8,0.3,31030.808,7.73E-05
1995,Halichondria,sheltered,57,7,8.142857143,39595.605,0.001439554
1995,Hiatella arctica,exposed,0,8,0,31030.808,0
1995,Hiatella arctica,sheltered,5,7,0.714285714,39595.605,1.26E-04
