"","NETWORK.x","PI.x","YEAR_MONTH_DAY_TRANSECT","YEAR.x","MONTH.x","DAY.x","SITE.x","TRANSECT.x","SP_CODE","QUAD","SIDE","FISH.SIZE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","SAMPLING_METHOD","NOTES","BLADE_LENGTH_CM","WIDTH_CM","STIPE_LENGTH_CM","WET_WEIGHT","DRY_WEIGHT","PERCENT_COVER","NETWORK.y","PI.y","YEAR.y","MONTH.y","DAY.y","SITE.y","TRANSECT.y","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","START_DEPTH_M","END_DEPTH_M","TEMPERATURE_C","VISIBILITY_M"
"280","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","CAIR","0","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"281","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","CAIR","16","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"282","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","CAIR","24","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"283","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","CAIR","32","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"284","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","CAIR","40","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"285","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","CAIR","8","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"286","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEAC","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"287","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEAC","16","O",NA,1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"288","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEAC","24","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"289","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEAC","32","O",NA,3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"290","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEAC","40","I",NA,3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"291","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEAC","8","I",NA,1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"292","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEVI","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"293","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEVI","16","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"294","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEVI","24","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"295","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEVI","32","O",NA,2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"296","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEVI","40","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"297","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","DEVI","8","I",NA,1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"298","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HESA","0","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"299","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HESA","16","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"300","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HESA","24","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"301","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HESA","32","O",NA,2,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"302","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HESA","40","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"303","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HESA","8","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"304","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","0","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"305","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","16","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"306","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","24","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"307","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","32","O",NA,1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"308","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","40","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"309","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","8","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"310","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","0","O",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"311","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","16","O",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"312","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","24","I",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"313","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","32","O",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"314","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","40","I",NA,1,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"315","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","8","I",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"316","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SDS","0","O",NA,46,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"317","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SDS","16","O",NA,0,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"318","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SDS","24","I",NA,0,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"319","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SDS","32","O",NA,0,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"320","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SDS","40","I",NA,1,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"321","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SDS","8","I",NA,0,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"322","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SL","0","O",NA,1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"323","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SL","16","O",NA,13,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"324","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SL","24","I",NA,4,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"325","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SL","32","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"326","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SL","40","I",NA,1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"327","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SL","8","I",NA,2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"328","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SLJ","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
"329","KEEN ONE","Byrnes","2014_7_18_Norwegian Cove",2014,7,18,"NE Appledore","Norwegian Cove","SLJ","16","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove",42.990710959,-70.610730965,42.991084037,-70.610600039,9.8,10.1,9,4.5
